송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,수하인_광역시_시군구,카테고리_mean,카테고리_min,카테고리_max
4146100234047300,5011000377005300,33,41461,50110,7.664670658682635,3,84
5011000374034200,4425000033096400,66,50110,44250,5.696324951644101,3,105
5011000375010100,1114000002049200,66,50110,11140,5.696324951644101,3,105
5011000137030100,4777000202069300,27,50110,47770,4.322080606269377,3,179
1114000001090400,5011000315082400,0,11140,50110,4.166666666666667,3,14
5011000078068400,4148000683084400,27,50110,41480,4.322080606269377,3,179
5013000734059300,3017000010060300,27,50130,30170,4.322080606269377,3,179
5013000803009300,3114000001050200,27,50130,31140,4.322080606269377,3,179
5013000610049100,4145000027053300,27,50130,41450,4.322080606269377,3,179
5011000078068400,1144000018063300,27,50110,11440,4.322080606269377,3,179
5011000078068400,2824500033041400,27,50110,28245,4.322080606269377,3,179
5013000859031200,3020000035085300,27,50130,30200,4.322080606269377,3,179
4825000220073100,5013000634050200,17,48250,50130,6.088825214899713,3,108
4180000526026100,5011000429015100,34,41800,50110,4.976168652612282,3,118
5011000078068400,1156000026072400,27,50110,11560,4.322080606269377,3,179
5011000685067100,3017000001096200,27,50110,30170,4.322080606269377,3,179
5011000424078200,1174000012043400,27,50110,11740,4.322080606269377,3,179
5013000930047300,4122000298020300,27,50130,41220,4.322080606269377,3,179
5013000821028200,4146300034020200,27,50130,41463,4.322080606269377,3,179
5011000424031100,4773000678027300,27,50110,47730,4.322080606269377,3,179
5011000713020200,4113100020028400,27,50110,41131,4.322080606269377,3,179
5011000480078100,2915500006077100,66,50110,29155,5.696324951644101,3,105
5011000092024300,4471000308071200,27,50110,44710,4.322080606269377,3,179
4127300065073100,5011000596012200,57,41273,50110,3.529032258064516,3,10
5013000610049100,1114000001022400,27,50130,11140,4.322080606269377,3,179
5011000375010100,4117300013032100,17,50110,41173,6.088825214899713,3,108
4150000163045200,5011000215088200,41,41500,50110,3.707482993197279,3,25
5013000568007400,4159000455032200,27,50130,41590,4.322080606269377,3,179
5013000735022300,2823700014016300,27,50130,28237,4.322080606269377,3,179
5013000009018200,4146500033007200,27,50130,41465,4.322080606269377,3,179
5011000078068400,4623000406088400,27,50110,46230,4.322080606269377,3,179
4159000429094300,5011000377026100,5,41590,50110,5.774957698815567,3,93
5011000078068400,4580000307074400,27,50110,45800,4.322080606269377,3,179
5013000684033400,4115000056041300,27,50130,41150,4.322080606269377,3,179
5013000821028200,4831000237003100,27,50130,48310,4.322080606269377,3,179
5013000735004100,3017000020016200,27,50130,30170,4.322080606269377,3,179
4141000031030100,5011000318029100,41,41410,50110,3.707482993197279,3,25
5013000610049100,1135000023089200,27,50130,11350,4.322080606269377,3,179
5011000078068400,4673000049006300,27,50110,46730,4.322080606269377,3,179
4161000420010200,5011000373067300,5,41610,50110,5.774957698815567,3,93
1117000010051200,5011000169085100,1,11170,50110,6.666666666666667,3,29
1120000013025200,5011000214026300,7,11200,50110,14.5,3,60
5011000078068400,1153000006088400,27,50110,11530,4.322080606269377,3,179
5011000373048200,4113100006031100,3,50110,41131,6.815602836879433,3,122
5011000078068400,4833000204088100,27,50110,48330,4.322080606269377,3,179
5011001027008200,4311100063023300,27,50110,43111,4.322080606269377,3,179
5011000372027100,1117000015028400,80,50110,11170,8.838120104438643,3,150
5011000078068400,4136000270002300,27,50110,41360,4.322080606269377,3,179
4125000013051300,5013000696065300,99,41250,50130,5.3478260869565215,3,40
5011000264099400,4518000501062400,27,50110,45180,4.322080606269377,3,179
5013000735004100,4111100013090100,27,50130,41111,4.322080606269377,3,179
1174000016026400,5013000732074200,11,11740,50130,5.83125,3,70
5013000610049100,4111100029001100,27,50130,41111,4.322080606269377,3,179
4148000680050200,5011000266011300,11,41480,50110,5.83125,3,70
1150000014066100,5013000926076400,26,11500,50130,4.0588235294117645,3,14
5013000735022300,3611000340090300,27,50130,36110,4.322080606269377,3,179
1123000007032300,5011001027036200,4,11230,50110,3.25,3,4
4427000222058200,5011000315081200,34,44270,50110,4.976168652612282,3,118
5011000137030100,4159000216052200,27,50110,41590,4.322080606269377,3,179
5011000595017300,2917000096090200,67,50110,29170,4.092013888888889,3,48
2723000088054300,5013000861012100,66,27230,50130,5.696324951644101,3,105
4511300060053300,5011000768043400,77,45113,50110,5.92,3,123
5011000214005200,3020000155019100,19,50110,30200,12.889830508474576,3,413
5011000078068400,4113500071084300,27,50110,41135,4.322080606269377,3,179
5011000078068400,4613000405001100,27,50110,46130,4.322080606269377,3,179
4159000429094300,5011000212019200,5,41590,50110,5.774957698815567,3,93
5013000731055200,2729000046056200,27,50130,27290,4.322080606269377,3,179
5013000670082100,4113500003059100,27,50130,41135,4.322080606269377,3,179
4611000061017300,5011000213022400,51,46110,50110,5.674418604651163,3,68
5013000610049100,4482500398016400,27,50130,44825,4.322080606269377,3,179
5013000056011100,4136000239083200,17,50130,41360,6.088825214899713,3,108
5011000078068400,1171000031093200,27,50110,11710,4.322080606269377,3,179
4146100353069300,5011000265034300,43,41461,50110,6.375,3,25
5011000137030100,4480000006072300,27,50110,44800,4.322080606269377,3,179
5013000765096400,1171000030087300,27,50130,11710,4.322080606269377,3,179
5011000078068400,4121000025023200,27,50110,41210,4.322080606269377,3,179
5011000375010100,4273000254100400,66,50110,42730,5.696324951644101,3,105
5011000437099200,4128100124062300,27,50110,41281,4.322080606269377,3,179
5011000312072100,1147000011009400,3,50110,11470,6.815602836879433,3,122
4148000690015300,5011000375054400,34,41480,50110,4.976168652612282,3,118
5013000745036100,4183000551046100,27,50130,41830,4.322080606269377,3,179
5011000078068400,1141000011006300,27,50110,11410,4.322080606269377,3,179
5013000740006400,2823700003051200,27,50130,28237,4.322080606269377,3,179
4148000699072200,5011000172090400,67,41480,50110,4.092013888888889,3,48
4165000731048100,5013000733055400,71,41650,50130,4.291666666666667,3,17
5013000178055200,2726000056072100,27,50130,27260,4.322080606269377,3,179
2635000035072100,5011000318070400,93,26350,50110,3.3066666666666666,3,6
5013000610049100,4139000053092200,27,50130,41390,4.322080606269377,3,179
2771000051039100,5011000721092100,71,27710,50110,4.291666666666667,3,17
4148000690043300,5013000810093100,34,41480,50130,4.976168652612282,3,118
5013000822013100,4137000003085200,27,50130,41370,4.322080606269377,3,179
4113100019089200,5011000264079300,96,41131,50110,8.428571428571429,3,31
5011000078068400,1168000002008300,27,50110,11680,4.322080606269377,3,179
5011001001079400,4311300029040200,27,50110,43113,4.322080606269377,3,179
4671000342031300,5011000315095100,11,46710,50110,5.83125,3,70
5011000316024300,4623000442032300,51,50110,46230,5.674418604651163,3,68
4427000369059400,5011000435083400,93,44270,50110,3.3066666666666666,3,6
5013000740006400,4221000007090200,27,50130,42210,4.322080606269377,3,179
5011000078068400,2824500032099200,27,50110,28245,4.322080606269377,3,179
5011000078068400,1130500014057100,27,50110,11305,4.322080606269377,3,179
5013000354052200,1171000025100300,27,50130,11710,4.322080606269377,3,179
5011000137030100,4371000349058100,27,50110,43710,4.322080606269377,3,179
5013000777063100,4125000046057400,27,50130,41250,4.322080606269377,3,179
4148000626030400,5011000318059100,3,41480,50110,6.815602836879433,3,122
5013000821028200,4141000003082100,27,50130,41410,4.322080606269377,3,179
5011000078068400,4831000317007200,27,50110,48310,4.322080606269377,3,179
5011000078068400,4121000014040400,27,50110,41210,4.322080606269377,3,179
1117000009037100,5011000264067300,15,11170,50110,6.840909090909091,3,103
5013000821028200,4812500006051100,27,50130,48125,4.322080606269377,3,179
5013000821028200,4136000096065100,27,50130,41360,4.322080606269377,3,179
5013000622057100,4121000007023100,27,50130,41210,4.322080606269377,3,179
5011000595017300,2720000007079100,67,50110,27200,4.092013888888889,3,48
5011001054058100,4148000109037300,27,50110,41480,4.322080606269377,3,179
5011000437099200,4418000366026400,27,50110,44180,4.322080606269377,3,179
5013000777063100,4127100035007400,27,50130,41271,4.322080606269377,3,179
5013000699026100,4146500031046200,27,50130,41465,4.322080606269377,3,179
5011000320025200,2920000088050200,26,50110,29200,4.0588235294117645,3,14
5013000765096400,4122000291065200,27,50130,41220,4.322080606269377,3,179
5011000312034400,3014000012097100,27,50110,30140,4.322080606269377,3,179
5013000267042300,4137000032098200,27,50130,41370,4.322080606269377,3,179
5011000424078200,4136000359058100,27,50110,41360,4.322080606269377,3,179
5013000731055200,4280000295096200,27,50130,42800,4.322080606269377,3,179
5011000575054200,4825000448062400,27,50110,48250,4.322080606269377,3,179
1114000001099100,5013000032053200,36,11140,50130,4.406349206349207,3,23
4127300065073100,5011000264031200,41,41273,50110,3.707482993197279,3,25
5011000318041400,3014000008065200,19,50110,30140,12.889830508474576,3,413
3023000012008100,5011000313079200,80,30230,50110,8.838120104438643,3,150
5011000424078200,2647000010077400,66,50110,26470,5.696324951644101,3,105
5013000777063100,4211000650048400,27,50130,42110,4.322080606269377,3,179
5011000542065100,4159000339063100,34,50110,41590,4.976168652612282,3,118
5011000685067100,2824500041051300,27,50110,28245,4.322080606269377,3,179
5013000821028200,4715000072028100,27,50130,47150,4.322080606269377,3,179
5011000183026200,1165000010060400,27,50110,11650,4.322080606269377,3,179
5011000112028200,4421000045038300,27,50110,44210,4.322080606269377,3,179
5013000610049100,4145000027073400,27,50130,41450,4.322080606269377,3,179
5013000731078300,4380000530028400,27,50130,43800,4.322080606269377,3,179
5011000315099400,4514000420003200,66,50110,45140,5.696324951644101,3,105
5011000101040100,4689000189021400,27,50110,46890,4.322080606269377,3,179
5011000213090100,4825000102022200,3,50110,48250,6.815602836879433,3,122
5011000424078200,4371000159034400,27,50110,43710,4.322080606269377,3,179
5011000168088200,4122000331024200,51,50110,41220,5.674418604651163,3,68
1129000014045300,5013000861006200,41,11290,50130,3.707482993197279,3,25
5011000595017300,2729000009064100,67,50110,27290,4.092013888888889,3,48
5011000209097300,4139000148007200,11,50110,41390,5.83125,3,70
4159000286069200,5011000527075400,25,41590,50110,4.765333333333333,3,41
5011000078068400,4111700012025400,27,50110,41117,4.322080606269377,3,179
5013000610049100,3017000005004400,27,50130,30170,4.322080606269377,3,179
5011000316024300,2915500006065400,51,50110,29155,5.674418604651163,3,68
4136000163080300,5011000485040100,77,41360,50110,5.92,3,123
2641000037056100,5011000263086100,3,26410,50110,6.815602836879433,3,122
5013000828001400,2723000022053400,83,50130,27230,7.954545454545454,3,40
5011000078068400,4161000316024200,27,50110,41610,4.322080606269377,3,179
5011000767075300,4420000338049200,80,50110,44200,8.838120104438643,3,150
5011000078068400,4121000026004300,27,50110,41210,4.322080606269377,3,179
5011000078068400,1150000021068200,27,50110,11500,4.322080606269377,3,179
5011000078068400,4127100055006400,27,50110,41271,4.322080606269377,3,179
5013000802027400,4711100061072300,27,50130,47111,4.322080606269377,3,179
5011000078068400,1168000012009400,27,50110,11680,4.322080606269377,3,179
4137000004003200,5011000317002400,72,41370,50110,6.0625,3,30
4139000011069400,5011000429017300,11,41390,50110,5.83125,3,70
5011000110025200,4825000109013400,27,50110,48250,4.322080606269377,3,179
5013000754040200,4163000104086400,27,50130,41630,4.322080606269377,3,179
5013000124073300,2911000006049100,27,50130,29110,4.322080606269377,3,179
5011000178097200,2920000123009100,27,50110,29200,4.322080606269377,3,179
5011000525070400,2620000007012400,27,50110,26200,4.322080606269377,3,179
5011000178007200,3117000029012300,27,50110,31170,4.322080606269377,3,179
5013000733036100,4682000582046200,27,50130,46820,4.322080606269377,3,179
5013000735022300,3114000016041400,27,50130,31140,4.322080606269377,3,179
5011000078068400,2729000034063100,27,50110,27290,4.322080606269377,3,179
5011000485091400,4687000035001400,27,50110,46870,4.322080606269377,3,179
4128700008006400,5013000579050100,93,41287,50130,3.3066666666666666,3,6
4159000429094300,5011000319085400,66,41590,50110,5.696324951644101,3,105
4148000690015300,5011000320047100,34,41480,50110,4.976168652612282,3,118
5011000137030100,2620000014100300,27,50110,26200,4.322080606269377,3,179
5013000316011400,4833000447034300,27,50130,48330,4.322080606269377,3,179
5011000213090100,4213000195032100,27,50110,42130,4.322080606269377,3,179
5013000731055200,4128500042087400,27,50130,41285,4.322080606269377,3,179
5011000078068400,2671000058004400,27,50110,26710,4.322080606269377,3,179
5011000595017300,4115000021040200,67,50110,41150,4.092013888888889,3,48
4161000402022400,5013000867088300,44,41610,50130,5.028301886792453,3,27
5011000078068400,4113100019017100,27,50110,41131,4.322080606269377,3,179
5011000582085100,4163000104036100,27,50110,41630,4.322080606269377,3,179
5011000078068400,2914000032046300,27,50110,29140,4.322080606269377,3,179
5013000930057100,4572000636033300,27,50130,45720,4.322080606269377,3,179
4148000699072200,5013000861021400,67,41480,50130,4.092013888888889,3,48
5011000078068400,4420000447013400,27,50110,44200,4.322080606269377,3,179
5013000733095100,2729000034075300,27,50130,27290,4.322080606269377,3,179
4282000473033400,5011000309047400,66,42820,50110,5.696324951644101,3,105
5013000735022300,4833000292073300,27,50130,48330,4.322080606269377,3,179
5011000137030100,1162000015082400,27,50110,11620,4.322080606269377,3,179
4148000690015300,5013000527096300,34,41480,50130,4.976168652612282,3,118
5011000168079400,5013000785016400,17,50110,50130,6.088825214899713,3,108
5013000731055200,4113500049092200,27,50130,41135,4.322080606269377,3,179
4148000690015300,5011000263049100,34,41480,50110,4.976168652612282,3,118
5011000078068400,3114000001008100,27,50110,31140,4.322080606269377,3,179
4141000031030100,5011000596012200,5,41410,50110,5.774957698815567,3,93
5013000845056400,4127100032006300,27,50130,41271,4.322080606269377,3,179
4159000338006200,5011000216083100,15,41590,50110,6.840909090909091,3,103
4128100048008400,5011000108074200,70,41281,50110,4.1568627450980395,3,16
5011001054058100,4161000226008200,27,50110,41610,4.322080606269377,3,179
5013000866043100,4131000016069300,27,50130,41310,4.322080606269377,3,179
4148000626030400,5011001076060400,3,41480,50110,6.815602836879433,3,122
5011000078068400,1141000017029100,27,50110,11410,4.322080606269377,3,179
5011000685067100,1156000024099200,27,50110,11560,4.322080606269377,3,179
5011000137030100,4165000806001400,27,50110,41650,4.322080606269377,3,179
5011000437099200,2914000012052300,27,50110,29140,4.322080606269377,3,179
5013000740006400,4113300022055200,27,50130,41133,4.322080606269377,3,179
5011000078068400,1117000016096400,27,50110,11170,4.322080606269377,3,179
5011000366074400,3020000047073400,27,50110,30200,4.322080606269377,3,179
5013000273039200,5011000315058400,27,50130,50110,4.322080606269377,3,179
5011000078068400,4148000666033400,27,50110,41480,4.322080606269377,3,179
5013000888089400,3114000007094400,27,50130,31140,4.322080606269377,3,179
5013000778022200,4711100135064400,27,50130,47111,4.322080606269377,3,179
4371000137070400,5011000265100400,77,43710,50110,5.92,3,123
2653000012007400,5011000435089400,17,26530,50110,6.088825214899713,3,108
5011000424078200,4511300102020100,27,50110,45113,4.322080606269377,3,179
5013000821028200,4311300040016400,27,50130,43113,4.322080606269377,3,179
5013000735022300,4725001146049300,27,50130,47250,4.322080606269377,3,179
2720000008064300,5011000213053400,3,27200,50110,6.815602836879433,3,122
5011000263045100,2811000122099400,27,50110,28110,4.322080606269377,3,179
5011000587018400,1153000007094100,80,50110,11530,8.838120104438643,3,150
5013000610049100,4128100125045400,27,50130,41281,4.322080606269377,3,179
4119500005078200,5011000217019400,3,41195,50110,6.815602836879433,3,122
4136000216029100,5011000313070200,36,41360,50110,4.406349206349207,3,23
5013000610049100,4146300051079300,27,50130,41463,4.322080606269377,3,179
5013000610049100,1138000026004100,27,50130,11380,4.322080606269377,3,179
4146100155034200,5011000134055300,34,41461,50110,4.976168652612282,3,118
5013000704063400,4115000074024100,27,50130,41150,4.322080606269377,3,179
5011000266090300,4157000228085400,27,50110,41570,4.322080606269377,3,179
5013000731055200,4812500120055300,27,50130,48125,4.322080606269377,3,179
5013000610049100,4145000009007200,27,50130,41450,4.322080606269377,3,179
5013000610049100,4514000400060300,27,50130,45140,4.322080606269377,3,179
5011000685067100,4613000387018400,27,50110,46130,4.322080606269377,3,179
5011000624035200,4418000027023200,27,50110,44180,4.322080606269377,3,179
5011000318010300,2644000144022300,27,50110,26440,4.322080606269377,3,179
5013000610049100,2817000012094200,27,50130,28170,4.322080606269377,3,179
4146100238100100,5011000214062200,99,41461,50110,5.3478260869565215,3,40
4136000216029100,5013000905021300,36,41360,50130,4.406349206349207,3,23
5011000332024100,2723000075014400,27,50110,27230,4.322080606269377,3,179
1165000016032200,5011000142013200,33,11650,50110,7.664670658682635,3,84
5011001054058100,4128100085015100,27,50110,41281,4.322080606269377,3,179
5013000610049100,4148000556054300,27,50130,41480,4.322080606269377,3,179
1111000024080100,5011000212090100,42,11110,50110,3.888888888888889,3,13
5013000610049100,4122000126024100,27,50130,41220,4.322080606269377,3,179
5013000571020200,4481000205056100,27,50130,44810,4.322080606269377,3,179
5013000515070200,4413300166081300,27,50130,44133,4.322080606269377,3,179
5013000731055200,2824500033099300,27,50130,28245,4.322080606269377,3,179
5011000685067100,4146300010067400,27,50110,41463,4.322080606269377,3,179
5013000610049100,2641000059094200,27,50130,26410,4.322080606269377,3,179
5011000078068400,4146300018033200,27,50110,41463,4.322080606269377,3,179
5011000078068400,3611000363028100,27,50110,36110,4.322080606269377,3,179
5011000424078200,1165000011024300,27,50110,11650,4.322080606269377,3,179
5011000137030100,2632000036099300,27,50110,26320,4.322080606269377,3,179
5013000735001200,5011000373077300,27,50130,50110,4.322080606269377,3,179
5013000879036200,2824500040059300,27,50130,28245,4.322080606269377,3,179
5011000213090100,4420000385011100,27,50110,44200,4.322080606269377,3,179
4128700019016200,5011000310061300,72,41287,50110,6.0625,3,30
5011000078068400,2818500022055100,27,50110,28185,4.322080606269377,3,179
5013000732089100,4127100045058100,27,50130,41271,4.322080606269377,3,179
4141000031030100,5011000315062300,41,41410,50110,3.707482993197279,3,25
2811000157062200,5011000078076400,41,28110,50110,3.707482993197279,3,25
5011000213090100,2723000091054400,27,50110,27230,4.322080606269377,3,179
5013000733024100,4115000009082400,27,50130,41150,4.322080606269377,3,179
5011000374036400,4161000290095200,51,50110,41610,5.674418604651163,3,68
4137000019060200,5011000374005300,42,41370,50110,3.888888888888889,3,13
4113300018010300,5011000215027200,15,41133,50110,6.840909090909091,3,103
4119900005091100,5011000368028400,57,41199,50110,3.529032258064516,3,10
5011000258018200,2617000007083100,51,50110,26170,5.674418604651163,3,68
5013000771032200,4677000388061400,27,50130,46770,4.322080606269377,3,179
5013000785062300,4121000007017200,27,50130,41210,4.322080606269377,3,179
5013000731055200,4683000398046200,27,50130,46830,4.322080606269377,3,179
5013000610049100,4115000024006400,27,50130,41150,4.322080606269377,3,179
5013000862067200,4111700011075300,27,50130,41117,4.322080606269377,3,179
5013000624091200,1162000003077200,27,50130,11620,4.322080606269377,3,179
4146100238100100,5011000173089200,84,41461,50110,4.241379310344827,3,16
5013000616057100,4115000034074200,27,50130,41150,4.322080606269377,3,179
4157000306018300,5013000946094400,77,41570,50130,5.92,3,123
5011000078068400,1168000016026200,27,50110,11680,4.322080606269377,3,179
5013000731055200,1153000003005400,27,50130,11530,4.322080606269377,3,179
4420000201100300,5011000318080200,66,44200,50110,5.696324951644101,3,105
4711300764074200,5011000819078100,54,47113,50110,5.219512195121951,3,56
5013000624091200,4579000451049100,27,50130,45790,4.322080606269377,3,179
4514000146005400,5011000890020300,44,45140,50110,5.028301886792453,3,27
5013000367031200,4136000176087100,27,50130,41360,4.322080606269377,3,179
1156000003014200,5011000258010100,5,11560,50110,5.774957698815567,3,93
5013000514010200,4139000084013300,27,50130,41390,4.322080606269377,3,179
5013000780043400,2623000023046100,66,50130,26230,5.696324951644101,3,105
5013000871018400,4127300039012300,27,50130,41273,4.322080606269377,3,179
4148000690015300,5011000373004200,34,41480,50110,4.976168652612282,3,118
5011000078068400,4217000070075100,27,50110,42170,4.322080606269377,3,179
5011000137030100,4146300030071100,27,50110,41463,4.322080606269377,3,179
5013000731055200,4141000018049300,27,50130,41410,4.322080606269377,3,179
4165000743007300,5013000467030100,45,41650,50130,6.529411764705882,3,42
5011000424078200,1150000033087300,27,50110,11500,4.322080606269377,3,179
5011000224031300,1171000023016200,27,50110,11710,4.322080606269377,3,179
5011000437099200,1111000026094200,27,50110,11110,4.322080606269377,3,179
5011000213090100,3020000163076100,27,50110,30200,4.322080606269377,3,179
5013000765096400,1168000009016300,27,50130,11680,4.322080606269377,3,179
4148000690015300,5013000894055100,34,41480,50130,4.976168652612282,3,118
4377000238011300,5011000374011400,6,43770,50110,9.592592592592593,3,130
5011000595017300,3114000004067100,67,50110,31140,4.092013888888889,3,48
5013000273017200,2814000006073300,27,50130,28140,4.322080606269377,3,179
5013000822097100,2771000086100200,27,50130,27710,4.322080606269377,3,179
5013000909069100,2650000003033100,27,50130,26500,4.322080606269377,3,179
4121000015010300,5011000172058400,50,41210,50110,3.7666666666666666,3,11
5013000731078300,1171000008080100,27,50130,11710,4.322080606269377,3,179
5013000771032200,1147000008100200,27,50130,11470,4.322080606269377,3,179
5013000777063100,4711100136019300,27,50130,47111,4.322080606269377,3,179
5013000691060200,1138000024049100,27,50130,11380,4.322080606269377,3,179
5013000771032200,1141000006093300,27,50130,11410,4.322080606269377,3,179
5013000812069200,4148000089074100,27,50130,41480,4.322080606269377,3,179
5011000595017300,1144000003076400,67,50110,11440,4.092013888888889,3,48
4127100048006400,5011000435098100,17,41271,50110,6.088825214899713,3,108
5013000731055200,4776000336097400,27,50130,47760,4.322080606269377,3,179
5011000854058100,2820000043036200,27,50110,28200,4.322080606269377,3,179
5013000814095400,3017000010042200,27,50130,30170,4.322080606269377,3,179
5011000078068400,4139000103047400,27,50110,41390,4.322080606269377,3,179
4148000690015300,5013000635013100,34,41480,50130,4.976168652612282,3,118
5011001001095400,4136000245077100,27,50110,41360,4.322080606269377,3,179
5011000078068400,2623000014075400,27,50110,26230,4.322080606269377,3,179
4148000699072200,5011000318044100,67,41480,50110,4.092013888888889,3,48
4427000366060200,5013000861038300,5,44270,50130,5.774957698815567,3,93
5013000731079400,1153000003046200,27,50130,11530,4.322080606269377,3,179
5011000264026200,5013000945022100,82,50110,50130,4.333333333333333,3,7
4128500024047300,5011000367072100,57,41285,50110,3.529032258064516,3,10
5013000946007400,4729000230049100,27,50130,47290,4.322080606269377,3,179
5011000213090100,4146300041029300,27,50110,41463,4.322080606269377,3,179
5011000137030100,3611000387039200,27,50110,36110,4.322080606269377,3,179
4792000791049100,5013000676076100,17,47920,50130,6.088825214899713,3,108
5013000735022300,2671000078086400,27,50130,26710,4.322080606269377,3,179
4413100296077200,5011000576046300,77,44131,50110,5.92,3,123
5013000359097100,4812100185063200,27,50130,48121,4.322080606269377,3,179
5011000137030100,1174000011047200,27,50110,11740,4.322080606269377,3,179
5013000507088300,4127300042028200,27,50130,41273,4.322080606269377,3,179
5011000137030100,2820000005080200,27,50110,28200,4.322080606269377,3,179
5011000525070400,4887000409097100,27,50110,48870,4.322080606269377,3,179
5013000731055200,1171000024049300,27,50130,11710,4.322080606269377,3,179
5011000450085400,4111300003068300,51,50110,41113,5.674418604651163,3,68
5013000316036200,4480000193040300,27,50130,44800,4.322080606269377,3,179
5011000078068400,2824500015087400,27,50110,28245,4.322080606269377,3,179
5013000731079400,4817000491068100,27,50130,48170,4.322080606269377,3,179
5011000078068400,4113500034035400,27,50110,41135,4.322080606269377,3,179
4159000429094300,5013000909019300,44,41590,50130,5.028301886792453,3,27
5013000267042300,4122000215044400,27,50130,41220,4.322080606269377,3,179
5011000078068400,1171000002090200,27,50110,11710,4.322080606269377,3,179
5011000485091400,2626000005060200,27,50110,26260,4.322080606269377,3,179
5011000078068400,1138000024014400,27,50110,11380,4.322080606269377,3,179
5013000308099400,4514000400062200,27,50130,45140,4.322080606269377,3,179
5011000531006300,4161000167090400,51,50110,41610,5.674418604651163,3,68
5011001107056400,4721000147077200,66,50110,47210,5.696324951644101,3,105
5013000818081400,4213000383022100,27,50130,42130,4.322080606269377,3,179
5013000205048400,2638000022064400,17,50130,26380,6.088825214899713,3,108
5013000610049100,2632000031095100,27,50130,26320,4.322080606269377,3,179
5011000078068400,4776000503044200,27,50110,47760,4.322080606269377,3,179
5013000731055200,4792000859092100,27,50130,47920,4.322080606269377,3,179
5011000437099200,2920000168038400,27,50110,29200,4.322080606269377,3,179
4136000216029100,5011000254073300,36,41360,50110,4.406349206349207,3,23
5013000821028200,4117300014056200,27,50130,41173,4.322080606269377,3,179
5011000137030100,4141000005072400,27,50110,41410,4.322080606269377,3,179
5011000525070400,1126000006062100,27,50110,11260,4.322080606269377,3,179
5011000078068400,4471000332024100,27,50110,44710,4.322080606269377,3,179
5013000670082100,4812900098011300,27,50130,48129,4.322080606269377,3,179
5011000078068400,2632000034095400,27,50110,26320,4.322080606269377,3,179
5011000078068400,1171000009086400,27,50110,11710,4.322080606269377,3,179
4146100403068100,5011000264045200,41,41461,50110,3.707482993197279,3,25
5013000610049100,1171000009011400,27,50130,11710,4.322080606269377,3,179
2914000036066400,5011000309097400,27,29140,50110,4.322080606269377,3,179
5011000137030100,4415000760026100,27,50110,44150,4.322080606269377,3,179
4150000184029400,5011000213099400,5,41500,50110,5.774957698815567,3,93
5013000624091200,4413300188016200,27,50130,44133,4.322080606269377,3,179
5011000078068400,1130500025029200,27,50110,11305,4.322080606269377,3,179
4146100238100100,5013000808070300,6,41461,50130,9.592592592592593,3,130
5013000043028400,2671000069095400,27,50130,26710,4.322080606269377,3,179
5011000767075300,2641000030050100,80,50110,26410,8.838120104438643,3,150
5011000078068400,1120000001077400,27,50110,11200,4.322080606269377,3,179
5013000777063100,2726000006090400,27,50130,27260,4.322080606269377,3,179
5011000078068400,4571000413064100,27,50110,45710,4.322080606269377,3,179
5011000137030100,4167000354057300,27,50110,41670,4.322080606269377,3,179
5011000685067100,2811000057085100,27,50110,28110,4.322080606269377,3,179
4150000241045200,5011000318098300,5,41500,50110,5.774957698815567,3,93
5011000379064200,4128700034056300,66,50110,41287,5.696324951644101,3,105
5013000234009200,4511300031057300,27,50130,45113,4.322080606269377,3,179
5013000858004300,4155000388026200,27,50130,41550,4.322080606269377,3,179
5011001060063300,4111100034020400,34,50110,41111,4.976168652612282,3,118
5011000722079200,4690000222019400,27,50110,46900,4.322080606269377,3,179
4113500056042100,5011000168084400,14,41135,50110,5.469230769230769,3,120
5011000722079200,4122000287040400,27,50110,41220,4.322080606269377,3,179
4148000690015300,5013000862069200,34,41480,50130,4.976168652612282,3,118
5011000078068400,4413100148043400,27,50110,44131,4.322080606269377,3,179
1111000026096300,5011000466044100,75,11110,50110,4.03030303030303,3,28
2729000026051300,5011000374055400,14,27290,50110,5.469230769230769,3,120
3020000034039400,5011000314051100,33,30200,50110,7.664670658682635,3,84
1117000009078100,5011000768053100,15,11170,50110,6.840909090909091,3,103
5011000313063200,4157000191078100,66,50110,41570,5.696324951644101,3,105
2911000002052200,5011000373056300,33,29110,50110,7.664670658682635,3,84
5011000137030100,4273000463063200,27,50110,42730,4.322080606269377,3,179
5011000078068400,4420000338044100,27,50110,44200,4.322080606269377,3,179
5011000137030100,4831000415018100,27,50110,48310,4.322080606269377,3,179
5013000731079400,4315000265080400,27,50130,43150,4.322080606269377,3,179
1150000039014400,5011000973073100,66,11500,50110,5.696324951644101,3,105
5011000078068400,4425000037009100,27,50110,44250,4.322080606269377,3,179
5013000734059300,4511100059071300,27,50130,45111,4.322080606269377,3,179
5011000685067100,4421000473002200,27,50110,44210,4.322080606269377,3,179
5011000078068400,4115000048004300,27,50110,41150,4.322080606269377,3,179
4127300065073100,5011000174005200,60,41273,50110,4.428571428571429,3,28
5013000740006400,2638000024083400,27,50130,26380,4.322080606269377,3,179
5011000525070400,4682000464090300,27,50110,46820,4.322080606269377,3,179
3020000149062400,5013000823085300,68,30200,50130,4.545454545454546,3,26
4148000699072200,5013000897087400,34,41480,50130,4.976168652612282,3,118
5011000258018200,3020000100018300,51,50110,30200,5.674418604651163,3,68
